,Price,Address,Floor,Bathroom,Bedroom,Land,Road,City,Face
1442,23000000,Imadol,2.5,3.0,5,1026.75,13.0,Lalitpur,West
1443,25500000,Imadol,2.5,3.0,5,1026.75,13.0,Lalitpur,West
1444,27500000,Imadol,2.5,3.0,6,1026.75,13.0,Lalitpur,West
1445,22500000,Imadol,2.5,3.0,6,1026.75,13.0,Lalitpur,West
1446,25500000,Imadol,2.5,4.0,5,1026.75,13.0,Lalitpur,West
1447,27500000,Imadol,2.5,4.0,6,1026.75,13.0,Lalitpur,West
1448,23500000,Imadol,2.5,4.0,5,1026.75,13.0,Lalitpur,West
1449,31500000,Imadol,2.5,4.0,5,1026.75,13.0,Lalitpur,West
1450,24500000,Imadol,2.5,4.0,6,1026.75,13.0,Lalitpur,West
1451,25500000,Imadol,2.5,4.0,5,1026.75,13.0,Lalitpur,West
1452,28500000,Imadol,2.5,4.0,5,1026.75,13.0,Lalitpur,West
1453,23500000,Imadol,2.5,5.0,6,1026.75,13.0,Lalitpur,West
1454,25500000,Imadol,2.5,4.0,4,1026.75,13.0,Lalitpur,West
1455,23500000,Imadol,2.5,4.0,5,1026.75,13.0,Lalitpur,West
1456,25500000,Imadol,2.5,4.0,5,1026.75,13.0,Lalitpur,West
1457,25500000,Imadol,2.5,4.0,4,1026.75,13.0,Lalitpur,West
1458,26500000,Imadol,2.5,4.0,4,1026.75,13.0,Lalitpur,West
1459,26500000,Imadol,2.5,4.0,5,1026.75,13.0,Lalitpur,West
1460,29500000,Imadol,2.5,5.0,7,1026.75,13.0,Lalitpur,West
1461,28000000,Imadol,2.5,3.0,3,1711.25,13.0,Lalitpur,West
1462,12900000,Imadol,2.0,2.0,2,1026.75,14.0,Lalitpur,South
1464,16000000,Imadol,3.0,3.0,5,1026.75,12.0,Lalitpur,East
1465,16000000,Imadol,2.5,3.0,5,1026.75,12.0,Lalitpur,East
1466,16000000,Imadol,3.0,4.0,4,1026.75,13.0,Lalitpur,South East
1467,17000000,Imadol,2.5,4.0,5,1026.75,10.0,Lalitpur,East
1468,17000000,Imadol,2.5,3.0,8,1026.75,13.0,Lalitpur,South
1469,17000000,Imadol,2.5,3.0,4,1155.09375,13.0,Lalitpur,South
1471,17000000,Imadol,2.5,3.0,6,1026.75,13.0,Kathmandu,North West
1472,17200000,Imadol,2.5,3.0,6,1069.53125,13.0,Lalitpur,East
1473,17500000,Imadol,2.5,3.0,5,1069.53125,13.0,Lalitpur,South East
1474,17500000,Imadol,3.0,3.0,5,1026.75,13.0,Lalitpur,South
1475,17500000,Imadol,2.5,3.0,5,1048.14,14.0,Lalitpur,South
1476,18000000,Imadol,2.5,3.0,6,1026.75,13.0,Kathmandu,North East
1477,18500000,Imadol,2.5,2.0,5,1197.875,13.0,Lalitpur,West
1478,18500000,Imadol,2.5,4.0,4,1026.75,13.0,Lalitpur,North
1479,18500000,Imadol,2.5,3.0,4,1026.75,13.0,Lalitpur,North
1480,18500000,Imadol,2.5,4.0,4,1026.75,13.0,Lalitpur,West
1481,18500000,Imadol,2.5,3.0,4,1026.75,13.0,Lalitpur,South
1482,19000000,Imadol,3.0,3.0,4,1090.921875,10.0,Lalitpur,South East
1484,19000000,Imadol,2.5,3.0,4,1197.875,13.0,Lalitpur,North West
1485,19000000,Imadol,2.5,3.0,4,1026.75,13.0,Lalitpur,South
1486,19000000,Imadol,2.5,3.0,4,1090.92,14.0,Lalitpur,East
1487,19200000,Imadol,3.0,5.0,4,1048.140625,20.0,Lalitpur,East
1488,19500000,Imadol,2.5,3.0,6,1112.3125,12.0,Lalitpur,South
1489,19500000,Imadol,2.5,4.0,5,1026.75,12.0,Lalitpur,East
1491,19500000,Imadol,2.5,3.0,5,1197.875,13.0,Lalitpur,East
1492,19500000,Imadol,2.5,4.0,5,1369.0,13.0,Lalitpur,South
1493,19500000,Imadol,3.0,3.0,5,1197.875,13.0,Lalitpur,North
1495,19500000,Imadol,2.5,3.0,5,1200.0,16.0,Lalitpur,West
1496,19500000,Imadol,2.5,3.0,5,1112.3125,20.0,Lalitpur,East
1497,19500000,Imadol,3.0,3.0,5,1026.75,20.0,Lalitpur,North East
1498,19500000,Imadol,2.5,3.0,4,1197.875,20.0,Lalitpur,North East
1500,19700000,Imadol,2.5,4.0,4,1090.92,10.0,Lalitpur,South East
1501,19700000,Imadol,3.0,4.0,4,1454.5625,13.0,Lalitpur,South
1502,19900000,Imadol,2.0,2.0,4,1026.75,13.0,Lalitpur,South
1503,20000000,Imadol,3.5,3.0,7,1411.78125,12.0,Lalitpur,West
1504,20000000,Imadol,3.0,2.0,6,1095.2,12.0,Lalitpur,East
1505,20000000,Imadol,2.5,3.0,6,1197.875,13.0,Lalitpur,North
1506,20000000,Imadol,2.5,3.0,4,1026.75,13.0,Lalitpur,East
1507,20000000,Imadol,2.5,4.0,4,1026.75,13.0,Lalitpur,North
1509,20500000,Imadol,3.0,4.0,4,1112.3125,13.0,Lalitpur,North
1512,21000000,Imadol,2.5,4.0,5,1026.75,12.0,Lalitpur,West
1513,21000000,Imadol,3.0,4.0,4,1026.75,13.0,Lalitpur,North
1514,21000000,Imadol,3.0,4.0,4,1197.84,13.0,Lalitpur,East
1515,21000000,Imadol,2.5,3.0,4,1197.875,13.0,Lalitpur,East
1516,21000000,Imadol,2.5,5.0,4,1369.0,20.0,Lalitpur,South West
1517,21400000,Imadol,2.5,4.0,4,1197.875,13.0,Lalitpur,North East
1518,21500000,Imadol,2.5,4.0,7,1026.75,10.0,Lalitpur,South
1519,21500000,Imadol,2.5,4.0,6,1129.425,12.0,Lalitpur,North
1521,21500000,Imadol,2.5,3.0,4,1060.975,13.0,Lalitpur,South
1522,21500000,Imadol,3.0,4.0,4,1026.75,13.0,Lalitpur,East
1523,21500000,Imadol,3.0,3.0,4,1026.75,13.0,Lalitpur,East
1524,21500000,Imadol,2.5,3.0,5,1112.3125,20.0,Lalitpur,East
1525,21800000,Imadol,2.5,4.0,4,1060.975,13.0,Lalitpur,East
1526,22000000,Imadol,2.5,3.0,5,1369.0,10.0,Lalitpur,North West
1527,22000000,Imadol,3.5,4.0,7,1540.125,13.0,Lalitpur,South
1528,22000000,Imadol,2.5,5.0,5,1133.703125,13.0,Lalitpur,East
1529,22000000,Imadol,2.5,3.0,4,1048.14,13.0,Lalitpur,East
1530,22000000,Imadol,2.5,4.0,4,1112.31,16.0,Lalitpur,North East
1531,22000000,Imadol,2.5,3.0,5,1197.875,20.0,Lalitpur,East
1532,22500000,Imadol,3.0,4.0,4,1197.875,13.0,Lalitpur,East
1533,22500000,Imadol,3.0,4.0,4,1197.875,13.0,Lalitpur,South
1534,22500000,Imadol,2.5,4.0,4,1026.75,13.0,Lalitpur,West
1535,22500000,Imadol,2.5,3.0,6,1197.875,16.0,Lalitpur,West
1536,23000000,Imadol,2.5,4.0,4,1026.75,12.0,Lalitpur,East
1537,23000000,Imadol,2.5,4.0,4,1026.75,13.0,Lalitpur,West
1538,23000000,Imadol,2.5,3.0,6,1582.9,14.0,Lalitpur,North
1539,23500000,Imadol,3.0,4.0,6,1026.75,10.0,Lalitpur,North
1540,23500000,Imadol,2.5,3.0,5,1026.75,13.0,Lalitpur,East
1541,23500000,Imadol,2.5,4.0,3,1060.975,13.0,Lalitpur,North
1542,23500000,Imadol,2.5,5.0,4,1060.975,13.0,Lalitpur,North
1543,23500000,Imadol,3.0,4.0,6,1369.0,13.0,Lalitpur,West
1544,23500000,Imadol,2.5,4.0,4,1026.75,13.0,Lalitpur,East
1545,23500000,Imadol,3.0,4.0,4,1026.75,13.0,Lalitpur,North
1546,23500000,Imadol,2.5,4.0,4,1197.875,13.0,Lalitpur,South
1547,23500000,Imadol,3.0,3.0,5,1026.75,13.0,Lalitpur,East
1548,23500000,Imadol,2.5,4.0,4,1026.75,13.0,Lalitpur,South
1549,23500000,Imadol,2.5,4.0,4,1026.75,13.0,Lalitpur,East
1550,23500000,Imadol,2.5,4.0,5,1026.75,13.0,Lalitpur,East
1551,23500000,Imadol,2.5,3.0,4,1026.75,13.0,Lalitpur,East
1552,23500000,Imadol,2.5,4.0,6,1095.2,16.0,Lalitpur,East
1553,23500000,Imadol,2.5,4.0,4,1283.43,20.0,Lalitpur,South
1554,23500000,Imadol,2.5,4.0,4,1026.75,13.0,Lalitpur,South
1555,24000000,Imadol,3.0,4.0,4,1060.975,13.0,Lalitpur,East
1556,24000000,Imadol,2.5,3.0,4,1095.2,13.0,Lalitpur,East
1557,24000000,Imadol,2.5,3.0,4,1026.75,13.0,Lalitpur,East
1558,24000000,Imadol,2.5,3.0,4,1112.31,13.0,Lalitpur,East
1559,24000000,Imadol,2.5,3.0,4,1048.14,13.0,Lalitpur,East
1560,24000000,Imadol,2.5,4.0,5,1026.75,16.0,Lalitpur,North
1561,24000000,Imadol,2.5,4.0,4,1047.285,16.0,Lalitpur,West
1562,24000000,Imadol,2.5,4.0,4,1369.0,18.0,Lalitpur,East
1563,24000000,Imadol,3.0,3.0,4,1048.140625,20.0,Lalitpur,West
1564,24500000,Imadol,3.0,4.0,4,1197.875,13.0,Lalitpur,East
1565,24500000,Imadol,3.0,5.0,4,1048.14,13.0,Lalitpur,East
1566,24900000,Imadol,3.0,3.0,6,1369.0,13.0,Lalitpur,South East
1568,25000000,Imadol,2.5,3.0,2,1112.31,12.0,Lalitpur,East
1569,25000000,Imadol,2.5,4.0,5,1129.425,13.0,Lalitpur,South West
1570,25000000,Imadol,2.5,3.0,5,1197.875,13.0,Lalitpur,South West
1571,25000000,Imadol,3.5,4.0,5,1112.3125,13.0,Lalitpur,East
1572,25000000,Imadol,2.5,4.0,7,1112.31,13.0,Lalitpur,North
1573,25000000,Imadol,2.5,3.0,4,1069.53,13.0,Lalitpur,South East
1574,25000000,Imadol,2.5,4.0,4,1369.0,13.0,Lalitpur,North East
1575,25000000,Imadol,2.5,3.0,2,1060.975,14.0,Lalitpur,South East
1576,25000000,Imadol,2.5,4.0,4,1090.92,16.0,Kathmandu,South
1577,25000000,Imadol,2.5,3.0,5,1197.875,20.0,Lalitpur,West
1578,25000000,Imadol,3.0,3.0,5,1200.0,20.0,Lalitpur,East
1579,25500000,Imadol,2.5,4.0,4,1026.75,13.0,Lalitpur,West
1580,25500000,Imadol,2.5,3.0,6,1026.75,13.0,Lalitpur,North
1581,25500000,Imadol,3.0,4.0,4,1112.3125,13.0,Lalitpur,North East
1582,26000000,Imadol,2.5,3.0,5,1129.425,13.0,Lalitpur,North East
1583,26000000,Imadol,2.0,5.0,4,1060.975,13.0,Lalitpur,North
1584,26000000,Imadol,2.5,3.0,3,1026.75,13.0,Lalitpur,East
1585,26000000,Imadol,3.0,3.0,6,1026.75,13.0,Lalitpur,East
1586,26000000,Imadol,3.0,4.0,4,1197.875,13.0,Lalitpur,East
1587,26000000,Imadol,3.0,3.0,6,1026.75,13.0,Lalitpur,East
1588,26500000,Imadol,2.5,4.0,4,1095.2,11.0,Lalitpur,North West
1589,26500000,Imadol,2.5,4.0,5,1095.2,13.0,Lalitpur,North
1590,26500000,Imadol,3.5,5.0,5,1026.75,13.0,Lalitpur,North
1591,26500000,Imadol,3.0,3.0,4,1197.875,13.0,Lalitpur,East
1592,26500000,Imadol,3.0,4.0,5,1112.3125,13.0,Lalitpur,North
1593,26500000,Imadol,3.0,3.0,5,1026.75,13.0,Lalitpur,West
1594,26500000,Imadol,2.5,3.0,4,1060.975,20.0,Lalitpur,South
1595,26500000,Imadol,3.0,3.0,4,1197.875,20.0,Lalitpur,South
1596,26500000,Imadol,2.5,4.0,4,1060.975,20.0,Lalitpur,South
1597,27000000,Imadol,3.0,3.0,2,1347.609375,13.0,Lalitpur,North East
1598,27000000,Imadol,3.0,4.0,5,1112.3125,13.0,Lalitpur,South
1599,27000000,Imadol,2.5,4.0,6,1197.87,13.0,Lalitpur,North East
1600,27000000,Imadol,2.5,3.0,5,1095.2,14.0,Lalitpur,South West
1601,27000000,Imadol,2.5,4.0,5,1095.2,20.0,Lalitpur,West
1602,27500000,Imadol,3.0,3.0,5,1026.75,13.0,Lalitpur,South East
1603,27500000,Imadol,2.5,4.0,4,1095.2,13.0,Lalitpur,East
1604,27500000,Imadol,2.5,4.0,5,1095.2,20.0,Lalitpur,West
1605,27500000,Imadol,2.5,3.0,5,1060.975,20.0,Lalitpur,East
1606,27500000,Imadol,3.5,3.0,5,1026.75,20.0,Lalitpur,West
1607,27500000,Imadol,2.5,5.0,7,1060.975,20.0,Lalitpur,South
1608,28000000,Imadol,3.0,3.0,7,1197.875,18.0,Lalitpur,North East
1609,28500000,Imadol,3.0,5.0,6,1219.265625,12.0,Lalitpur,East
1610,28500000,Imadol,2.5,4.0,4,1129.425,13.0,Lalitpur,North West
1611,28500000,Imadol,3.0,4.0,9,1197.875,13.0,Lalitpur,South
1612,28500000,Imadol,3.0,4.0,4,1197.875,13.0,Lalitpur,North West
1613,28500000,Imadol,2.5,3.0,6,1197.87,13.0,Lalitpur,South
1614,28500000,Imadol,2.5,4.0,7,1095.2,20.0,Lalitpur,North East
1615,28500000,Imadol,2.5,3.0,6,1026.75,20.0,Lalitpur,East
1616,28700000,Imadol,2.5,4.0,5,1197.875,13.0,Lalitpur,East
1617,29000000,Imadol,2.5,4.0,5,1369.0,13.0,Lalitpur,North
1618,29500000,Imadol,2.5,3.0,8,1095.2,13.0,Lalitpur,North
1619,29500000,Imadol,3.0,4.0,6,1369.0,13.0,Lalitpur,South East
1620,29500000,Imadol,2.5,4.0,6,1813.925,16.0,Lalitpur,East
1621,29500000,Imadol,2.5,3.0,5,1197.87,13.0,Kathmandu,East
1622,31000000,Imadol,3.0,3.0,6,1882.375,12.0,Lalitpur,East
1623,31500000,Imadol,2.5,4.0,6,1690.715,12.0,Lalitpur,North
1624,31500000,Imadol,2.5,4.0,6,1240.65625,13.0,Lalitpur,East
1625,31500000,Imadol,2.5,4.0,4,1060.975,13.0,Lalitpur,West
1626,31500000,Imadol,3.0,4.0,4,1197.875,13.0,Lalitpur,North
1627,32500000,Imadol,3.0,5.0,6,1796.8125,13.0,Lalitpur,South East
1628,32500000,Imadol,2.5,4.0,5,1369.0,13.0,Lalitpur,North
1629,33000000,Imadol,2.5,4.0,5,1095.2,13.0,Lalitpur,West
1630,33000000,Imadol,2.5,4.0,6,1095.2,20.5,Lalitpur,South West
1631,34000000,Imadol,2.5,2.0,4,1369.0,13.0,Lalitpur,South
1632,34000000,Imadol,3.0,4.0,6,1197.875,13.0,Lalitpur,East
1633,34500000,Imadol,2.5,4.0,5,1403.225,13.0,Lalitpur,North
1634,35000000,Imadol,2.5,5.0,5,1369.0,13.0,Lalitpur,West
1635,36000000,Imadol,2.5,2.0,6,2395.75,12.5,Lalitpur,North East
1636,36000000,Imadol,3.0,1.0,4,1711.25,13.0,Lalitpur,North
1637,36000000,Imadol,2.5,2.0,5,2395.75,20.0,Lalitpur,North East
1638,36000000,Imadol,2.5,2.0,5,2395.75,20.0,Lalitpur,North East
1639,37000000,Imadol,2.5,6.0,6,1711.25,13.0,Lalitpur,South West
1640,38500000,Imadol,3.0,5.0,7,2053.5,18.0,Lalitpur,East
1641,38500000,Imadol,3.0,5.0,7,1779.7,18.0,Lalitpur,East
1642,39900000,Imadol,2.5,3.0,6,1163.65,16.0,Lalitpur,North West
1643,40000000,Imadol,2.5,3.0,6,1437.45,13.0,Lalitpur,South
1644,41500000,Imadol,2.5,4.0,4,1625.6875,20.0,Lalitpur,East
1645,42500000,Imadol,2.5,4.0,6,1369.0,13.0,Lalitpur,South
1646,42500000,Imadol,2.5,3.0,3,1369.0,14.0,Lalitpur,South
1647,42500000,Imadol,2.5,4.0,4,1326.21,20.0,Lalitpur,South East
1648,42500000,Imadol,2.5,4.0,4,2158.0,20.0,Lalitpur,South East
1649,43000000,Imadol,2.5,4.0,4,1095.2,14.0,Lalitpur,East
1650,45000000,Imadol,2.5,3.0,4,2395.75,16.0,Lalitpur,South
1651,45000000,Imadol,2.5,4.0,4,1095.2,20.0,Lalitpur,East
1652,55000000,other,2.5,5.0,7,2930.51,13.0,Bhaktapur,West
1653,22000000,other,2.5,3.0,6,1711.25,10.0,Kathmandu,East
1654,29000000,other,3.0,4.0,7,1711.25,13.0,Kathmandu,West
1655,77500000,other,3.0,5.0,5,2772.225,20.0,Kathmandu,East
1656,18500000,other,2.5,4.0,6,1411.78,10.0,Kathmandu,West
1657,29500000,other,3.5,4.0,8,1112.31,13.0,Kathmandu,North
1658,16000000,other,2.5,3.0,4,1095.2,10.0,Kathmandu,South West
1659,25000000,other,2.5,3.0,5,1369.0,12.0,Kathmandu,South East
1660,45000000,other,3.0,4.0,5,1540.12,13.0,Lalitpur,West
1661,39800000,other,3.0,5.0,6,1069.53125,14.0,Lalitpur,South East
1662,38500000,other,3.0,5.0,5,1369.0,18.0,Kathmandu,North
1663,35000000,other,3.0,4.0,5,1026.75,20.0,Lalitpur,South
1664,40000000,other,2.5,4.0,4,1026.75,20.0,Lalitpur,South
1665,41000000,other,3.0,5.0,6,1026.75,13.0,Lalitpur,South East
1666,11500000,other,2.5,3.0,4,1369.0,13.0,Lalitpur,West
1667,13000000,other,3.0,2.0,3,1647.078125,12.0,Lalitpur,East
1668,13000000,other,2.0,2.0,3,1625.68,12.0,Lalitpur,West
1669,13000000,other,2.5,2.0,3,1471.675,20.0,Lalitpur,North West
1670,26000000,other,2.5,3.0,6,1882.375,14.0,Lalitpur,North East
1671,15000000,other,3.0,3.0,3,1197.875,10.0,Kathmandu,South
1672,29500000,Jorpati,3.0,3.0,5,1369.0,13.0,Kathmandu,West
1673,18000000,Jorpati,3.0,3.0,5,1026.75,13.0,Kathmandu,West
1674,31500000,Jorpati,2.5,3.0,6,1454.5625,13.0,Kathmandu,West
1675,16500000,Jorpati,2.5,4.0,6,1026.75,13.0,Kathmandu,West
1676,32000000,Jorpati,2.1,2.0,3,2738.0,13.0,Kathmandu,West
1678,35000000,Jorpati,2.5,3.0,6,1540.125,13.0,Kathmandu,West
1682,16500000,Jorpati,3.0,3.0,9,1026.75,10.0,Kathmandu,South West
1683,20000000,Jorpati,2.0,2.0,5,1197.875,13.0,Kathmandu,East
1684,21000000,Jorpati,3.0,3.0,5,1197.875,12.0,Kathmandu,South West
1685,21500000,Jorpati,3.0,3.0,4,2700.0,12.0,Kathmandu,East
1686,22500000,Jorpati,3.0,3.0,4,1026.75,14.0,Kathmandu,North West
1687,23000000,Jorpati,2.5,3.0,5,1095.2,10.0,Kathmandu,South
1688,23000000,Jorpati,3.0,4.0,7,1369.0,10.0,Kathmandu,East
1689,27000000,other,2.5,3.0,6,1219.26,13.0,Kathmandu,South East
1690,28500000,Jorpati,2.0,2.0,5,1796.8125,12.0,Kathmandu,South
1691,30000000,Jorpati,3.0,3.0,8,1200.0,13.0,Kathmandu,East
1692,36000000,Jyotinagar,3.0,5.0,6,1369.0,13.0,Kathmandu,West
1694,22500000,Jyotinagar,2.5,4.0,5,1069.53,13.0,Kathmandu,East
1695,26000000,Jyotinagar,2.5,5.0,5,1540.125,13.0,Kathmandu,South
1696,35000000,Jyotinagar,2.5,4.0,7,1369.0,14.0,Kathmandu,South East
1697,35000000,Kadaghari,3.0,4.0,5,1437.45,13.0,Kathmandu,West
1698,19000000,Kadaghari,3.5,3.0,6,1048.140625,13.0,Kathmandu,South
1699,21000000,Kadaghari,2.5,4.0,6,1112.3125,13.0,Kathmandu,West
1700,21500000,Kadaghari,3.0,3.0,6,1283.4375,13.0,Kathmandu,East
1701,23500000,Kadaghari,2.5,4.0,6,1369.0,20.0,Kathmandu,South East
1702,26000000,Kadaghari,2.5,3.0,5,1026.75,13.0,Kathmandu,South West
1703,27000000,Kadaghari,2.5,3.0,6,1095.2,13.0,Kathmandu,North
1704,27000000,Kadaghari,3.0,3.0,6,1197.875,13.0,Kathmandu,North
1705,29500000,Kadaghari,3.0,3.0,6,1369.0,13.0,Kathmandu,South
1706,36000000,Kadaghari,3.5,4.0,6,1197.875,13.0,Kathmandu,South East
1707,26000000,Kageshwori Manohara,3.0,4.0,6,1197.875,13.0,Kathmandu,West
1708,29000000,Kageshwori Manohara,2.5,4.0,6,1711.25,13.0,Kathmandu,West
1710,15000000,Kageshwori Manohara,2.5,3.0,6,1026.75,10.0,Kathmandu,North
1711,18500000,Kageshwori Manohara,3.0,3.0,6,1048.140625,13.0,Kathmandu,South West
1712,24000000,Kageshwori Manohara,2.5,3.0,6,1197.875,20.0,Kathmandu,East
1713,25500000,Kageshwori Manohara,3.0,3.0,5,1026.75,13.0,Kathmandu,West
1714,26500000,Kageshwori Manohara,3.0,3.0,6,1369.0,13.0,Kathmandu,East
1715,27000000,Kageshwori Manohara,2.5,3.0,6,1197.87,13.0,Kathmandu,North
1716,42500000,Kalanki,3.0,3.0,3,2053.5,13.0,Kathmandu,West
1717,27000000,Kalanki,3.0,4.0,5,1197.875,13.0,Kathmandu,West
1718,45000000,Kalanki,2.5,4.0,4,2738.0,13.0,Kathmandu,West
1719,33000000,Kalanki,2.5,4.0,5,1369.0,13.0,Kathmandu,West
1720,19000000,Kalanki,2.5,4.0,6,1523.0125,13.0,Kathmandu,West
1721,27500000,Kalanki,2.5,4.0,5,1437.45,13.0,Kathmandu,West
1722,12000000,Kalanki,2.5,5.0,6,1882.37,16.0,Kathmandu,North
1723,17000000,Kalanki,2.5,3.0,4,1369.0,10.0,Kathmandu,North West
1724,23000000,Kalanki,2.5,3.0,5,1026.75,10.0,Kathmandu,South
1725,25500000,Kalanki,2.0,4.0,5,1437.45,20.0,Kathmandu,North East
1726,27500000,Kalanki,3.5,4.0,7,1711.25,15.12944333,Kathmandu,West
1727,29000000,Kalanki,2.5,4.0,5,1403.225,10.0,Kathmandu,South
1728,33000000,Kalanki,2.5,3.0,5,1925.15,13.0,Kathmandu,North
1729,38000000,Kalanki,3.0,4.0,7,2139.0625,14.0,Kathmandu,East
1730,38500000,Kalanki,3.0,5.0,4,1437.45,13.0,Kathmandu,North
1731,45000000,Kalanki,3.0,4.0,6,1347.609375,12.0,Kathmandu,North East
1732,75000000,other,2.5,4.0,9,1967.9375,13.0,Kathmandu,West
1733,57500000,other,3.0,3.0,6,2053.5,13.0,Kathmandu,West
1734,52500000,Kapan,3.0,5.0,4,3080.25,13.0,Kathmandu,West
1735,25500000,Kapan,3.0,2.0,5,1197.875,13.0,Kathmandu,West
1736,24000000,Kapan,3.0,3.0,7,1026.75,13.0,Kathmandu,West
1737,26300000,Kapan,3.0,3.0,6,1711.25,13.0,Kathmandu,West
1738,36000000,Kapan,3.0,5.0,6,1711.25,13.0,Kathmandu,West
1739,17000000,Kapan,2.5,4.0,5,1026.75,13.0,Kathmandu,West
1740,22000000,Kapan,2.5,3.0,5,1026.75,13.0,Kathmandu,West
1741,12500000,Kapan,3.0,3.0,3,1026.75,10.0,Kathmandu,North
1743,14000000,Kapan,3.0,2.0,2,1197.875,12.0,Kathmandu,East
1744,14000000,Kapan,2.5,2.0,3,1095.2,13.0,Kathmandu,East
1745,17000000,Kapan,3.0,5.0,4,1026.75,16.0,Kathmandu,West
1746,18000000,Kapan,3.0,3.0,6,1625.6875,13.0,Kathmandu,South
1747,18200000,Kapan,3.0,5.0,5,1197.875,13.0,Kathmandu,East
1748,20000000,Kapan,3.0,3.0,8,1540.12,13.0,Kathmandu,South East
1749,22000000,Kapan,3.0,5.0,6,1711.25,14.0,Kathmandu,East
1750,23500000,Kapan,2.5,3.0,5,1197.875,10.0,Kathmandu,South East
1751,23500000,Kapan,3.0,5.0,5,1796.8125,13.0,Kathmandu,South West
1752,24000000,Kapan,2.5,5.0,6,1129.425,12.0,Kathmandu,West
1753,24000000,Kapan,2.0,3.0,5,1283.4375,13.0,Kathmandu,East
1754,24000000,Kapan,3.5,4.0,7,1197.875,13.0,Kathmandu,West
1755,25000000,Kapan,2.5,5.0,7,1540.125,12.0,Kathmandu,North East
1756,26000000,Kapan,3.0,5.0,6,1369.0,14.0,Kathmandu,East
1757,26000000,Kapan,2.0,3.0,4,1369.0,14.0,Kathmandu,North East
1758,26000000,Kapan,2.0,2.0,2,1625.68,10.0,Kathmandu,North
1759,26500000,Kapan,2.5,3.0,5,1369.0,10.0,Kathmandu,East
1760,26500000,Kapan,2.5,5.0,5,1437.45,13.0,Kathmandu,East
1761,27000000,Kapan,2.5,5.0,5,1369.0,13.0,Kathmandu,East
1762,27200000,Kapan,2.5,3.0,6,1540.125,13.0,Kathmandu,East
1763,27500000,Kapan,2.5,2.0,5,1197.875,11.0,Kathmandu,East
1764,27500000,Kapan,3.0,5.0,6,1369.0,16.0,Kathmandu,East
1765,28000000,Kapan,3.0,3.0,6,1390.390625,13.0,Kathmandu,North
1766,28000000,Kapan,2.5,4.0,7,1369.0,13.0,Kathmandu,East
1767,28000000,Kapan,2.0,3.0,4,1796.8125,14.0,Kathmandu,South East
1769,29500000,Kapan,3.0,3.0,7,1732.640625,13.0,Kathmandu,South
1771,31000000,Kapan,3.5,3.0,8,1369.0,12.0,Kathmandu,North
1772,31000000,Kapan,2.5,4.0,5,1625.6875,12.0,Kathmandu,West
1773,32000000,Kapan,2.5,4.0,5,1369.0,13.0,Kathmandu,South East
1774,32500000,Kapan,3.0,3.0,6,1813.925,13.0,Kathmandu,South East
1775,33000000,Kapan,3.0,3.0,6,1540.125,13.0,Kathmandu,East
1776,35500000,Kapan,2.5,1.0,5,1403.225,13.0,Kathmandu,West
1777,36000000,Kapan,3.5,5.0,6,1711.25,13.0,Kathmandu,North
1778,37000000,Kapan,3.5,4.0,7,2087.725,20.0,Kathmandu,East
1779,39000000,Kapan,3.5,3.0,6,1095.2,12.0,Kathmandu,East
1780,40000000,Kapan,2.0,5.0,5,2053.5,20.0,Kathmandu,East
1782,42000000,Kapan,3.5,4.0,6,1540.125,20.0,Kathmandu,South West
1783,50000000,Kapan,2.5,4.0,6,2053.5,14.0,Kathmandu,East
1784,52500000,Kapan,2.5,5.0,5,3080.25,20.0,Kathmandu,South East
1785,52500000,Kapan,2.5,5.0,5,3080.25,20.0,Kathmandu,South West
1786,35000000,other,3.0,4.0,3,1026.75,13.0,Lalitpur,West
1787,35000000,other,2.5,4.0,3,1026.75,20.0,Lalitpur,South
1789,33000000,other,2.5,4.0,3,1437.45,12.0,Kathmandu,North
1790,32800000,other,3.0,4.0,5,1454.5625,13.0,Bhaktapur,West
1792,20500000,other,3.0,3.0,4,1026.75,20.0,Bhaktapur,South East
1793,35000000,other,2.5,4.0,5,2738.0,13.0,Bhaktapur,North
1794,30000000,other,3.0,4.0,5,2566.875,15.0,Bhaktapur,East
1795,32500000,other,3.0,4.0,6,1369.0,20.0,Bhaktapur,South
1797,28000000,other,3.0,3.0,6,1240.65,13.0,Bhaktapur,West
1798,24000000,other,2.0,3.0,5,1454.5625,13.0,Kathmandu,East
1799,20000000,Khadka tole,3.0,3.0,6,1026.75,13.0,Lalitpur,West
1800,27500000,Khadka tole,3.0,4.0,5,1369.0,13.0,Kathmandu,West
1801,14200000,Khadka tole,2.5,2.0,5,1026.75,20.0,Kathmandu,North East
1802,27500000,Khadka tole,3.0,3.0,6,1711.25,13.0,Kathmandu,West
1803,16500000,Khadka tole,2.5,3.0,2,1711.25,13.0,Kathmandu,West
1805,14800000,other,3.0,2.0,4,1112.3125,13.0,Lalitpur,West
1806,27000000,other,3.0,6.0,6,1796.8125,14.0,Kathmandu,North West
1808,30000000,other,3.5,4.0,6,1026.75,10.0,Lalitpur,North West
1809,42500000,other,3.0,6.0,7,1711.25,16.0,Kathmandu,East
1810,24000000,Khumaltar,2.5,4.0,3,1026.75,13.0,Lalitpur,West
1811,32500000,Khumaltar,3.0,3.0,4,1026.75,13.0,Lalitpur,West
1812,70000000,Khumaltar,3.0,4.0,5,3422.5,13.0,Lalitpur,West
